Date_of_journey,Flight_code,Source_ID,Destination_ID,Total_stops,Departure_Time,Arrival_Time,Duration_in_mins,Business,Economy,First,Premium_Economy
03-03-2023,G8-336,26555,35145,1-stop,14:35,08:05,1050,0,8866,0,0
03-03-2023,G8-336,26555,35145,1-stop,14:35,20:55,380,0,7576,0,0
03-03-2023,G8-336,26555,35145,1-stop,14:35,23:20,525,0,7576,0,0
03-03-2023,G8-339,26434,26496,1-stop,17:40,08:00,860,0,14993,0,0
03-03-2023,G8-339,26434,26555,non-stop,17:40,19:50,130,0,5938,0,0
03-03-2023,G8-341,26434,26496,1-stop,20:15,08:00,705,0,14993,0,0
03-03-2023,G8-341,26434,26555,non-stop,20:15,22:25,130,0,5938,0,0
03-03-2023,G8-344,26434,26555,1-stop,18:50,09:50,900,0,5996,0,0
03-03-2023,G8-344,26434,35145,1-stop,18:50,08:40,830,0,6312,0,0
03-03-2023,G8-345,26434,26496,1-stop,22:55,08:00,545,0,14993,0,0
03-03-2023,G8-345,26434,26555,non-stop,22:55,01:05,130,0,5820,0,0
03-03-2023,G8-346,26555,26434,non-stop,19:40,21:50,130,0,5899,0,0
03-03-2023,G8-346,26555,26496,1-stop,19:40,10:00,860,0,16098,0,0
03-03-2023,G8-346,26555,26618,1-stop,19:40,07:35,715,0,6954,0,0
03-03-2023,G8-346,26555,35145,1-stop,19:40,07:20,700,0,7576,0,0
03-03-2023,G8-349,26434,26555,1-stop,12:00,20:05,485,0,8972,0,0
03-03-2023,G8-351,26434,26555,1-stop,11:20,22:40,680,0,11080,0,0
03-03-2023,G8-354,26555,26434,non-stop,22:30,00:40,130,0,5801,0,0
03-03-2023,G8-354,26555,26496,1-stop,22:30,10:00,690,0,16098,0,0
03-03-2023,G8-354,26555,26618,1-stop,22:30,07:35,545,0,6954,0,0
03-03-2023,G8-354,26555,35145,1-stop,22:30,07:20,530,0,7576,0,0
03-03-2023,G8-363,26434,26496,1-stop,22:40,08:40,600,0,7596,0,0
03-03-2023,G8-363,26434,26555,1-stop,22:40,10:05,685,0,5014,0,0
03-03-2023,G8-364,26434,26496,1-stop,17:15,08:40,925,0,7596,0,0
03-03-2023,G8-364,26434,26555,1-stop,17:15,00:50,455,0,3988,0,0
03-03-2023,G8-364,26434,26555,1-stop,17:15,21:15,240,0,5014,0,0
03-03-2023,G8-364,26434,35141,1-stop,17:15,21:30,255,0,5156,0,0
03-03-2023,G8-365,26434,26555,1-stop,07:50,21:15,805,0,5996,0,0
03-03-2023,G8-365,26434,35141,1-stop,07:50,21:30,820,0,5156,0,0
03-03-2023,G8-371,26434,26555,1-stop,16:30,03:00,630,0,9973,0,0
03-03-2023,G8-382,26434,26555,1-stop,15:20,03:00,700,0,9973,0,0
03-03-2023,G8-382,26434,26555,1-stop,15:20,20:20,300,0,9027,0,0
03-03-2023,G8-384,26434,26555,1-stop,22:05,03:00,295,0,9973,0,0
03-03-2023,G8-393,26496,26555,1-stop,10:40,21:50,670,0,7110,0,0
03-03-2023,G8-393,26496,26555,1-stop,10:40,23:10,750,0,7110,0,0
03-03-2023,G8-393,26496,35145,1-stop,10:40,19:50,550,0,7045,0,0
03-03-2023,G8-395,35145,26434,non-stop,08:00,09:40,100,0,2252,0,0
03-03-2023,G8-395,35145,26555,1-stop,08:00,19:50,710,0,7613,0,0
03-03-2023,G8-395,35145,26555,1-stop,08:00,22:25,865,0,7613,0,0
03-03-2023,G8-395,35145,26555,1-stop,08:00,23:30,930,0,7613,0,0
03-03-2023,G8-397,26434,26555,1-stop,16:40,06:20,820,0,5978,0,0
03-03-2023,G8-398,26434,26555,1-stop,19:15,10:30,915,0,5996,0,0
03-03-2023,G8-398,26434,35145,non-stop,19:15,20:55,100,0,2252,0,0
03-03-2023,G8-399,35145,26434,non-stop,20:30,22:15,105,0,2252,0,0
03-03-2023,G8-399,35145,26496,1-stop,20:30,10:00,810,0,12449,0,0
03-03-2023,G8-399,35145,26555,1-stop,20:30,02:00,330,0,8215,0,0
03-03-2023,G8-399,35145,26555,1-stop,20:30,08:00,690,0,8215,0,0
03-03-2023,G8-399,35145,26555,1-stop,20:30,10:55,865,0,8215,0,0
03-03-2023,G8-399,35145,26555,1-stop,20:30,12:05,935,0,8215,0,0
03-03-2023,G8-399,35145,26618,1-stop,20:30,07:35,665,0,4488,0,0
03-03-2023,G8-401,35145,26555,1-stop,15:40,21:45,365,0,9126,0,0
03-03-2023,G8-413,26431,26434,non-stop,21:10,22:30,80,0,2023,0,0
03-03-2023,G8-413,26431,26496,1-stop,21:10,10:00,770,0,12222,0,0
03-03-2023,G8-413,26431,26618,1-stop,21:10,07:35,625,0,4259,0,0
03-03-2023,G8-422,26555,35141,non-stop,20:45,22:55,130,0,5184,0,0
03-03-2023,G8-459,26431,26434,non-stop,09:25,10:45,80,0,2023,0,0
03-03-2023,G8-511,26434,26496,non-stop,07:30,10:00,150,0,8042,0,0
03-03-2023,G8-511,26434,26555,1-stop,07:30,16:55,565,0,5996,0,0
03-03-2023,G8-514,26496,26434,non-stop,16:55,19:35,160,0,8606,0,0
03-03-2023,G8-514,26496,26555,1-stop,16:55,01:05,490,0,7110,0,0
03-03-2023,G8-514,26496,26555,1-stop,16:55,02:00,545,0,7110,0,0
03-03-2023,G8-514,26496,26555,1-stop,16:55,08:00,905,0,7110,0,0
03-03-2023,G8-514,26496,26555,1-stop,16:55,23:30,395,0,7110,0,0
03-03-2023,G8-514,26496,26618,1-stop,16:55,07:35,880,0,7110,0,0
03-03-2023,G8-514,26496,35145,1-stop,16:55,07:20,865,0,7110,0,0
03-03-2023,G8-514,26496,35145,1-stop,16:55,23:20,385,0,7110,0,0
03-03-2023,G8-530,26555,26434,non-stop,06:00,08:10,130,0,5899,0,0
03-03-2023,G8-530,26555,35145,1-stop,06:00,20:55,895,0,7576,0,0
03-03-2023,G8-532,26431,26496,non-stop,06:20,08:40,140,0,7996,0,0
03-03-2023,G8-532,26496,26555,1-stop,09:15,18:30,555,0,11147,0,0
03-03-2023,G8-537,26431,26496,1-stop,20:10,10:00,830,0,13576,0,0
03-03-2023,G8-537,26496,26434,1-stop,16:40,21:25,285,0,9290,0,0
03-03-2023,G8-537,26496,26434,1-stop,16:40,22:30,350,0,8160,0,0
03-03-2023,G8-537,26496,26555,1-stop,16:40,00:50,490,0,7110,0,0
03-03-2023,G8-537,26496,26555,1-stop,16:40,01:05,505,0,7110,0,0
03-03-2023,G8-537,26496,26555,1-stop,16:40,02:00,560,0,7110,0,0
03-03-2023,G8-537,26496,26555,1-stop,16:40,08:00,920,0,7110,0,0
03-03-2023,G8-537,26496,26555,1-stop,16:40,10:55,1095,0,7110,0,0
03-03-2023,G8-537,26496,26618,2+-stop,16:40,07:35,895,0,7110,0,0
03-03-2023,G8-537,26496,35145,1-stop,16:40,07:20,880,0,7110,0,0
03-03-2023,G8-537,26496,35145,1-stop,16:40,23:25,405,0,7110,0,0
03-03-2023,G8-575,26434,26555,1-stop,05:00,20:20,920,0,10178,0,0
03-03-2023,G8-713,26555,26431,non-stop,20:25,22:00,95,0,4239,0,0
03-03-2023,G8-713,26555,26434,1-stop,20:25,10:45,860,0,5741,0,0
03-03-2023,G8-713,26555,35145,1-stop,20:25,11:25,900,0,8866,0,0
03-03-2023,G8-714,26431,26496,1-stop,23:15,08:00,525,0,11601,0,0
03-03-2023,G8-714,26431,26555,non-stop,23:15,00:50,95,0,2544,0,0
03-03-2023,G8-715,26431,26496,1-stop,05:00,16:15,675,0,7553,0,0
03-03-2023,G8-715,26431,26555,1-stop,05:00,14:30,570,0,6270,0,0
03-03-2023,G8-717,26555,26431,non-stop,17:30,19:05,95,0,3752,0,0
03-03-2023,G8-717,26555,26434,1-stop,17:30,21:25,235,0,6007,0,0
03-03-2023,G8-717,26555,26434,1-stop,17:30,22:30,300,0,5252,0,0
03-03-2023,G8-717,26555,35145,1-stop,17:30,23:25,355,0,8866,0,0
03-03-2023,G8-718,26431,26496,1-stop,19:35,08:00,745,0,12625,0,0
03-03-2023,G8-718,26431,26555,non-stop,19:35,21:15,100,0,3570,0,0
03-03-2023,G8-719,26555,26431,non-stop,05:00,06:30,90,0,3090,0,0
03-03-2023,G8-719,26555,26434,1-stop,05:00,10:45,345,0,4592,0,0
03-03-2023,G8-719,26555,26434,1-stop,05:00,16:15,675,0,4592,0,0
03-03-2023,G8-719,26555,35145,1-stop,05:00,11:25,385,0,8272,0,0
03-03-2023,G8-720,26431,26555,non-stop,08:30,10:05,95,0,3570,0,0
03-03-2023,G8-720,26431,35141,1-stop,08:30,22:55,865,0,5114,0,0
03-03-2023,G8-721,35145,26496,1-stop,06:30,16:15,585,0,6816,0,0
03-03-2023,G8-721,35145,26555,1-stop,06:30,14:30,480,0,7905,0,0
03-03-2023,G8-721,35145,26555,1-stop,06:30,21:50,920,0,7905,0,0
03-03-2023,G8-801,35145,26555,1-stop,06:20,21:15,895,0,9126,0,0
03-03-2023,G8-801,35145,35141,1-stop,06:20,21:30,910,0,11726,0,0
03-03-2023,G8-802,26431,26496,1-stop,09:25,22:40,795,0,7553,0,0
03-03-2023,G8-803,35145,26496,1-stop,18:30,08:40,850,0,6816,0,0
03-03-2023,G8-803,35145,26555,1-stop,18:30,00:50,380,0,8554,0,0
03-03-2023,G8-803,35145,26555,1-stop,18:30,10:05,935,0,9126,0,0
03-03-2023,G8-808,35145,26555,1-stop,16:05,06:20,855,0,8280,0,0
03-03-2023,G8-887,35145,26496,non-stop,20:10,22:40,150,0,7264,0,0
03-03-2023,G8-888,26496,26434,1-stop,16:50,22:15,325,0,8966,0,0
03-03-2023,G8-888,26496,26555,1-stop,16:50,00:15,445,0,12718,0,0
03-03-2023,G8-888,26496,35145,non-stop,16:50,19:25,155,0,7558,0,0
03-03-2023,I5-1228,35145,26555,2+-stop,12:55,23:05,610,0,8334,0,0
03-03-2023,I5-1228,35145,35141,non-stop,12:55,14:05,70,0,3640,0,0
03-03-2023,I5-1229,35141,26434,1-stop,19:40,00:40,300,0,3991,0,0
03-03-2023,I5-1229,35141,26496,1-stop,19:40,01:10,330,0,10799,0,0
03-03-2023,I5-1229,35141,26496,1-stop,19:40,02:00,380,0,7512,0,0
03-03-2023,I5-1229,35141,26496,1-stop,19:40,07:25,705,0,9957,0,0
03-03-2023,I5-1229,35141,26618,1-stop,19:40,06:10,630,0,3674,0,0
03-03-2023,I5-1229,35141,26618,1-stop,19:40,08:35,775,0,3674,0,0
03-03-2023,I5-1229,35141,35145,non-stop,19:40,20:50,70,0,3422,0,0
03-03-2023,I5-1426,35145,26496,2+-stop,12:45,21:25,520,0,8671,0,0
03-03-2023,I5-1426,35145,26555,1-stop,12:45,20:05,440,0,5319,0,0
03-03-2023,I5-1426,35145,26555,1-stop,12:45,23:05,620,0,6582,0,0
03-03-2023,I5-1451,35145,26618,non-stop,05:10,06:10,60,0,1918,0,0
03-03-2023,I5-1451,35145,35141,1-stop,05:10,10:35,325,0,4293,0,0
03-03-2023,I5-1452,26618,26496,2+-stop,06:45,15:35,530,0,8023,0,0
03-03-2023,I5-1452,26618,26555,1-stop,06:45,14:20,455,0,6077,0,0
03-03-2023,I5-1452,26618,26555,1-stop,06:45,21:35,890,0,6077,0,0
03-03-2023,I5-1452,26618,35141,1-stop,06:45,14:05,440,0,3541,0,0
03-03-2023,I5-1452,26618,35141,1-stop,06:45,16:40,595,0,3541,0,0
03-03-2023,I5-1452,26618,35141,1-stop,06:45,16:50,605,0,3541,0,0
03-03-2023,I5-1452,26618,35141,1-stop,06:45,17:20,635,0,3541,0,0
03-03-2023,I5-1452,26618,35145,non-stop,06:45,07:50,65,0,1938,0,0
03-03-2023,I5-1453,35145,26434,1-stop,13:00,02:20,800,0,6691,0,0
03-03-2023,I5-1453,35145,26555,2+-stop,13:00,01:45,765,0,10163,0,0
03-03-2023,I5-1453,35145,26555,2+-stop,13:00,19:10,370,0,11910,0,0
03-03-2023,I5-1453,35145,26555,2+-stop,13:00,22:15,555,0,9579,0,0
03-03-2023,I5-1453,35145,35141,1-stop,13:00,20:25,445,0,7092,0,0
03-03-2023,I5-1453,35145,35141,1-stop,13:00,21:05,485,0,7092,0,0
03-03-2023,I5-1455,35145,26496,1-stop,16:35,21:25,290,0,6813,0,0
03-03-2023,I5-1455,35145,26555,1-stop,16:35,00:55,500,0,5319,0,0
03-03-2023,I5-1518,35141,26496,1-stop,21:00,02:00,300,0,10169,0,0
03-03-2023,I5-1518,35141,26496,1-stop,21:00,07:25,625,0,9957,0,0
03-03-2023,I5-1518,35141,26618,1-stop,21:00,06:10,550,0,4614,0,0
03-03-2023,I5-1518,35141,26618,1-stop,21:00,08:35,695,0,4614,0,0
03-03-2023,I5-1518,35141,35145,non-stop,21:00,22:10,70,0,3422,0,0
03-03-2023,I5-1528,35145,26496,1-stop,05:45,13:00,435,0,9126,0,0
03-03-2023,I5-1528,35145,35141,non-stop,05:45,07:15,90,0,3640,0,0
03-03-2023,I5-1529,35141,26434,1-stop,11:05,00:40,815,0,3991,0,0
03-03-2023,I5-1529,35141,26434,1-stop,11:05,22:35,690,0,6058,0,0
03-03-2023,I5-1529,35141,26496,1-stop,11:05,01:10,845,0,11193,0,0
03-03-2023,I5-1529,35141,26496,1-stop,11:05,02:00,895,0,7512,0,0
03-03-2023,I5-1529,35141,26618,1-stop,11:05,17:05,360,0,3674,0,0
03-03-2023,I5-1529,35141,35145,non-stop,11:05,12:15,70,0,3845,0,0
03-03-2023,I5-1532,35145,26555,non-stop,18:45,21:35,170,0,5685,0,0
03-03-2023,I5-1533,35145,26496,non-stop,05:10,07:25,135,0,7261,0,0
03-03-2023,I5-1534,26555,26618,1-stop,22:15,06:10,475,0,10155,0,0
03-03-2023,I5-1534,26555,26618,1-stop,22:15,08:35,620,0,10155,0,0
03-03-2023,I5-1534,26555,35141,2+-stop,22:15,07:15,540,0,10418,0,0
03-03-2023,I5-1534,26555,35141,2+-stop,22:15,08:45,630,0,10418,0,0
03-03-2023,I5-1534,26555,35141,2+-stop,22:15,10:35,740,0,9246,0,0
03-03-2023,I5-1534,26555,35141,2+-stop,22:15,13:55,940,0,10418,0,0
03-03-2023,I5-1534,26555,35141,2+-stop,22:15,14:05,950,0,10418,0,0
03-03-2023,I5-1534,26555,35145,non-stop,22:15,01:05,170,0,10711,0,0
03-03-2023,I5-1536,26496,26434,1-stop,08:30,00:40,970,0,7241,0,0
03-03-2023,I5-1536,26496,26434,1-stop,08:30,22:35,845,0,9768,0,0
03-03-2023,I5-1536,26496,26618,1-stop,08:30,17:05,515,0,7153,0,0
03-03-2023,I5-1536,26496,35141,1-stop,08:30,14:05,335,0,6508,0,0
03-03-2023,I5-1536,26496,35141,1-stop,08:30,16:50,500,0,6508,0,0
03-03-2023,I5-1536,26496,35141,1-stop,08:30,17:20,530,0,6508,0,0
03-03-2023,I5-1536,26496,35145,non-stop,08:30,11:10,160,0,7555,0,0
03-03-2023,I5-1543,35141,26434,1-stop,14:20,00:40,620,0,3991,0,0
03-03-2023,I5-1543,35141,26434,1-stop,14:20,22:35,495,0,6058,0,0
03-03-2023,I5-1543,35141,26496,1-stop,14:20,01:10,650,0,11193,0,0
03-03-2023,I5-1543,35141,26496,1-stop,14:20,02:00,700,0,7512,0,0
03-03-2023,I5-1543,35141,35145,non-stop,14:20,15:30,70,0,3845,0,0
03-03-2023,I5-1562,35145,26496,1-stop,11:55,15:35,220,0,7265,0,0
03-03-2023,I5-1562,35145,26496,1-stop,11:55,21:25,570,0,6813,0,0
03-03-2023,I5-1562,35145,26555,1-stop,11:55,20:45,530,0,5319,0,0
03-03-2023,I5-1563,26496,26434,2+-stop,16:10,00:40,510,0,9227,0,0
03-03-2023,I5-1563,26496,26434,2+-stop,16:10,22:35,385,0,7846,0,0
03-03-2023,I5-1563,26496,26555,1-stop,16:10,00:55,525,0,6788,0,0
03-03-2023,I5-1563,26496,26555,1-stop,16:10,20:45,275,0,7423,0,0
03-03-2023,I5-1563,26496,26618,2+-stop,16:10,06:10,840,0,8206,0,0
03-03-2023,I5-1563,26496,26618,2+-stop,16:10,08:35,985,0,8206,0,0
03-03-2023,I5-1563,26496,35141,2+-stop,16:10,07:15,905,0,6913,0,0
03-03-2023,I5-1563,26496,35141,2+-stop,16:10,08:45,995,0,9186,0,0
03-03-2023,I5-1563,26496,35141,2+-stop,16:10,10:35,1105,0,6913,0,0
03-03-2023,I5-1563,26496,35145,1-stop,16:10,19:50,220,0,7558,0,0
03-03-2023,I5-1563,26496,35145,1-stop,16:10,21:05,295,0,7016,0,0
03-03-2023,I5-1567,35145,26496,1-stop,06:50,15:35,525,0,6813,0,0
03-03-2023,I5-1567,35145,26496,1-stop,06:50,21:25,875,0,6813,0,0
03-03-2023,I5-1574,35145,26434,1-stop,04:10,14:05,595,0,3893,0,0
03-03-2023,I5-1574,35145,26555,1-stop,04:10,10:45,395,0,6190,0,0
03-03-2023,I5-1576,35145,26496,1-stop,07:40,13:00,320,0,8384,0,0
03-03-2023,I5-1576,35145,35141,non-stop,07:40,08:45,65,0,2900,0,0
03-03-2023,I5-1621,35145,26555,1-stop,05:05,14:30,565,0,6190,0,0
03-03-2023,I5-1622,35145,26555,1-stop,10:50,21:45,655,0,8250,0,0
03-03-2023,I5-1780,35145,26496,1-stop,05:25,11:35,370,0,8886,0,0
03-03-2023,I5-1780,35145,26555,1-stop,05:25,14:30,545,0,8489,0,0
03-03-2023,I5-1780,35145,26555,1-stop,05:25,16:00,635,0,8489,0,0
03-03-2023,I5-1781,35145,26555,1-stop,12:15,19:45,450,0,6190,0,0
03-03-2023,I5-1782,35145,26434,non-stop,20:55,22:35,100,0,2941,0,0
03-03-2023,I5-1784,26434,26496,2+-stop,23:10,07:25,495,0,9384,0,0
03-03-2023,I5-1784,26434,26496,2+-stop,23:10,15:35,985,0,7282,0,0
03-03-2023,I5-1784,26434,26555,1-stop,23:10,14:20,910,0,7808,0,0
03-03-2023,I5-1784,26434,26618,1-stop,23:10,06:10,420,0,4041,0,0
03-03-2023,I5-1784,26434,26618,1-stop,23:10,08:35,565,0,4041,0,0
03-03-2023,I5-1784,26434,35141,1-stop,23:10,07:15,485,0,5763,0,0
03-03-2023,I5-1784,26434,35141,1-stop,23:10,08:45,575,0,5023,0,0
03-03-2023,I5-1784,26434,35141,1-stop,23:10,10:35,685,0,5818,0,0
03-03-2023,I5-1784,26434,35141,1-stop,23:10,13:55,885,0,5763,0,0
03-03-2023,I5-1784,26434,35141,1-stop,23:10,14:05,895,0,5763,0,0
03-03-2023,I5-1784,26434,35145,non-stop,23:10,01:15,125,0,2851,0,0
03-03-2023,I5-1981,35145,26555,1-stop,05:05,11:45,400,0,10984,0,0
03-03-2023,I5-1982,35145,26555,1-stop,08:25,15:55,450,0,12287,0,0
03-03-2023,I5-1982,35145,26555,1-stop,08:25,21:10,765,0,12287,0,0
03-03-2023,I5-1983,35141,35145,1-stop,17:25,07:05,820,0,5044,0,0
03-03-2023,I5-1983,35145,26434,2+-stop,15:40,02:20,640,0,5857,0,0
03-03-2023,I5-1983,35145,26434,2+-stop,15:40,06:55,915,0,5857,0,0
03-03-2023,I5-1983,35145,26555,2+-stop,15:40,01:45,605,0,9329,0,0
03-03-2023,I5-1983,35145,35141,non-stop,15:40,16:50,70,0,3640,0,0
03-03-2023,I5-2461,35145,26618,non-stop,16:05,17:05,60,0,1918,0,0
03-03-2023,I5-2472,35145,26496,1-stop,06:50,12:35,345,0,10201,0,0
03-03-2023,I5-2472,35145,26555,1-stop,06:50,19:30,760,0,8266,0,0
03-03-2023,I5-319,26496,26434,1-stop,13:20,19:55,395,0,7241,0,0
03-03-2023,I5-319,26496,26555,2+-stop,13:20,00:55,695,0,6788,0,0
03-03-2023,I5-319,26496,26555,2+-stop,13:20,01:35,735,0,6407,0,0
03-03-2023,I5-319,26496,26555,2+-stop,13:20,03:55,875,0,13993,0,0
03-03-2023,I5-319,26496,35145,1-stop,13:20,00:40,680,0,8815,0,0
03-03-2023,I5-319,26496,35145,1-stop,13:20,19:50,390,0,7016,0,0
03-03-2023,I5-319,26496,35145,1-stop,13:20,20:45,445,0,8815,0,0
03-03-2023,I5-319,26496,35145,1-stop,13:20,21:05,465,0,7016,0,0
03-03-2023,I5-319,26496,35145,1-stop,13:20,22:15,535,0,7016,0,0
03-03-2023,I5-330,26555,26618,2+-stop,23:05,08:35,570,0,11126,0,0
03-03-2023,I5-330,26555,35141,2+-stop,23:05,10:35,690,0,9521,0,0
03-03-2023,I5-330,26555,35145,1-stop,23:05,06:55,470,0,8154,0,0
03-03-2023,I5-331,26434,26555,1-stop,03:55,10:45,410,0,5937,0,0
03-03-2023,I5-331,26434,26555,1-stop,03:55,19:10,915,0,9408,0,0
03-03-2023,I5-331,26434,35145,1-stop,03:55,08:20,265,0,3702,0,0
03-03-2023,I5-331,26434,35145,1-stop,03:55,16:00,725,0,3702,0,0
03-03-2023,I5-332,26434,26496,1-stop,20:35,02:00,325,0,9384,0,0
03-03-2023,I5-332,26434,26496,1-stop,20:35,07:25,650,0,9384,0,0
03-03-2023,I5-332,26434,26618,1-stop,20:35,06:10,575,0,4041,0,0
03-03-2023,I5-332,26434,26618,1-stop,20:35,08:35,720,0,4041,0,0
03-03-2023,I5-332,26434,35141,2+-stop,20:35,07:15,640,0,5763,0,0
03-03-2023,I5-332,26434,35141,2+-stop,20:35,08:45,730,0,5023,0,0
03-03-2023,I5-332,26434,35141,2+-stop,20:35,10:35,840,0,4264,0,0
03-03-2023,I5-332,26434,35145,non-stop,20:35,22:15,100,0,2851,0,0
03-03-2023,I5-334,35145,26434,non-stop,22:50,00:40,110,0,2941,0,0
03-03-2023,I5-335,26434,26555,1-stop,07:35,14:30,415,0,11262,0,0
03-03-2023,I5-335,26434,26555,1-stop,07:35,19:45,730,0,11262,0,0
03-03-2023,I5-386,35145,26555,1-stop,03:30,08:50,320,0,7249,0,0
03-03-2023,I5-492,26434,26555,1-stop,15:15,23:05,470,0,3757,0,0
03-03-2023,I5-517,26496,26618,1-stop,07:30,12:25,295,0,6508,0,0
03-03-2023,I5-517,26496,35141,non-stop,07:30,09:50,140,0,6505,0,0
03-03-2023,I5-517,26496,35145,1-stop,07:30,12:15,285,0,7016,0,0
03-03-2023,I5-517,26496,35145,1-stop,07:30,13:50,380,0,8085,0,0
03-03-2023,I5-517,26496,35145,1-stop,07:30,15:30,480,0,6195,0,0
03-03-2023,I5-517,26496,35145,1-stop,07:30,20:50,800,0,6195,0,0
03-03-2023,I5-517,26496,35145,1-stop,07:30,22:10,880,0,9048,0,0
03-03-2023,I5-517,26496,35145,1-stop,07:30,23:15,945,0,6195,0,0
03-03-2023,I5-541,26496,26434,1-stop,05:25,19:55,870,0,7241,0,0
03-03-2023,I5-541,26496,26555,1-stop,05:25,11:00,335,0,6788,0,0
03-03-2023,I5-541,26496,26555,1-stop,05:25,20:45,920,0,6788,0,0
03-03-2023,I5-541,26496,35145,1-stop,05:25,11:20,355,0,6195,0,0
03-03-2023,I5-541,26496,35145,1-stop,05:25,19:50,865,0,6195,0,0
03-03-2023,I5-541,26496,35145,1-stop,05:25,22:15,1010,0,7016,0,0
03-03-2023,I5-548,26555,26496,1-stop,07:10,12:35,325,0,6498,0,0
03-03-2023,I5-548,26555,35145,1-stop,07:10,12:10,300,0,5167,0,0
03-03-2023,I5-549,26555,35145,1-stop,15:05,21:55,410,0,13691,0,0
03-03-2023,I5-549,26555,35145,1-stop,15:05,23:55,530,0,7875,0,0
03-03-2023,I5-552,26555,35145,1-stop,10:55,18:10,435,0,7875,0,0
03-03-2023,I5-554,26496,26618,1-stop,20:15,06:10,595,0,7153,0,0
03-03-2023,I5-554,26496,26618,1-stop,20:15,08:35,740,0,7153,0,0
03-03-2023,I5-554,26496,35141,1-stop,20:15,07:15,660,0,6508,0,0
03-03-2023,I5-554,26496,35141,1-stop,20:15,08:45,750,0,6508,0,0
03-03-2023,I5-554,26496,35141,1-stop,20:15,10:35,860,0,6508,0,0
03-03-2023,I5-554,26496,35145,non-stop,20:15,22:55,160,0,7555,0,0
03-03-2023,I5-558,35145,26496,non-stop,23:30,02:00,150,0,7261,0,0
03-03-2023,I5-560,26555,26434,1-stop,20:25,10:50,865,0,5663,0,0
03-03-2023,I5-582,26496,26555,1-stop,08:45,14:30,345,0,9891,0,0
03-03-2023,I5-582,26496,26555,1-stop,08:45,16:00,435,0,9891,0,0
03-03-2023,I5-582,26496,35145,1-stop,08:45,18:10,565,0,12497,0,0
03-03-2023,I5-583,26496,26555,2+-stop,12:10,21:10,540,0,9565,0,0
03-03-2023,I5-587,35141,26496,non-stop,10:50,13:00,130,0,6682,0,0
03-03-2023,I5-611,35145,26618,non-stop,07:35,08:35,60,0,1918,0,0
03-03-2023,I5-611,35145,35141,1-stop,07:35,10:35,180,0,3905,0,0
03-03-2023,I5-612,26618,26555,1-stop,12:55,01:25,750,0,6446,0,0
03-03-2023,I5-612,26618,26555,1-stop,12:55,21:35,520,0,6077,0,0
03-03-2023,I5-612,26618,35141,1-stop,12:55,16:50,235,0,3541,0,0
03-03-2023,I5-612,26618,35141,1-stop,12:55,17:20,265,0,3541,0,0
03-03-2023,I5-612,35141,26434,2+-stop,11:10,00:40,810,0,4672,0,0
03-03-2023,I5-612,35141,26434,2+-stop,11:10,22:35,685,0,4672,0,0
03-03-2023,I5-612,35141,26496,2+-stop,11:10,01:10,840,0,9836,0,0
03-03-2023,I5-612,35141,26496,2+-stop,11:10,02:00,890,0,6369,0,0
03-03-2023,I5-612,35141,26618,non-stop,11:10,12:25,75,0,4683,0,0
03-03-2023,I5-612,35141,35145,1-stop,11:10,13:50,160,0,4058,0,0
03-03-2023,I5-612,35141,35145,1-stop,11:10,23:00,710,0,4488,0,0
03-03-2023,I5-634,26496,26555,1-stop,08:10,19:30,680,0,6788,0,0
03-03-2023,I5-634,26496,26555,1-stop,08:10,22:15,845,0,6788,0,0
03-03-2023,I5-634,26496,35145,1-stop,08:10,23:55,945,0,6195,0,0
03-03-2023,I5-670,26434,35145,1-stop,23:20,07:05,465,0,3702,0,0
03-03-2023,I5-670,26434,35145,1-stop,23:20,08:20,540,0,3702,0,0
03-03-2023,I5-710,26555,35145,1-stop,10:10,17:20,430,0,5901,0,0
03-03-2023,I5-714,26555,26434,1-stop,05:45,19:55,850,0,5291,0,0
03-03-2023,I5-714,26555,26496,1-stop,05:45,15:35,590,0,6498,0,0
03-03-2023,I5-714,26555,35145,1-stop,05:45,11:20,335,0,5167,0,0
03-03-2023,I5-716,26555,26496,1-stop,15:50,21:25,335,0,6498,0,0
03-03-2023,I5-716,26555,35145,1-stop,15:50,21:05,315,0,5167,0,0
03-03-2023,I5-721,26555,26618,2+-stop,20:40,08:35,715,0,5545,0,0
03-03-2023,I5-721,26555,35141,2+-stop,20:40,10:35,835,0,5955,0,0
03-03-2023,I5-721,26555,35145,1-stop,20:40,06:55,615,0,5167,0,0
03-03-2023,I5-740,26555,26434,1-stop,08:10,00:40,990,0,4827,0,0
03-03-2023,I5-740,26555,26434,1-stop,08:10,22:35,865,0,7448,0,0
03-03-2023,I5-740,26555,26618,1-stop,08:10,17:05,535,0,5545,0,0
03-03-2023,I5-740,26555,35141,1-stop,08:10,14:05,355,0,5955,0,0
03-03-2023,I5-740,26555,35141,1-stop,08:10,16:50,520,0,5955,0,0
03-03-2023,I5-740,26555,35141,1-stop,08:10,17:20,550,0,5955,0,0
03-03-2023,I5-740,26555,35145,non-stop,08:10,10:55,165,0,5235,0,0
03-03-2023,I5-741,35145,26555,non-stop,11:30,14:20,170,0,5685,0,0
03-03-2023,I5-743,26555,26434,1-stop,04:55,10:50,355,0,4827,0,0
03-03-2023,I5-743,26555,26434,1-stop,04:55,19:35,880,0,7290,0,0
